# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  132       5.005358165160e-10       1.462800138927e-13      -5.554034385198e-12       0.000000000000e+00       4.725381450429e-12       8.128968012861e-13      -5.084124790933e-15 
  133       5.051360234561e-10       1.467611472807e-13      -5.607748627796e-12       0.000000000000e+00       4.626095832667e-12       7.998427718106e-13      -5.015178414627e-15 
  134       5.097338320753e-10       1.471777088731e-13      -5.659230709455e-12       0.000000000000e+00       4.529515763680e-12       7.870983695797e-13      -4.947253096790e-15 
  135       5.143281755362e-10       1.475293534628e-13      -5.708417189398e-12       0.000000000000e+00       4.435600994706e-12       7.746581909155e-13      -4.880277492884e-15 
  136       5.189179229797e-10       1.478158078131e-13      -5.755245354164e-12       0.000000000000e+00       4.344297760650e-12       7.625150677319e-13      -4.814169326545e-15 
  137       5.235018779783e-10       1.480368723348e-13      -5.799653254751e-12       0.000000000000e+00       4.255538442525e-12       7.506600231495e-13      -4.748835129716e-15 
  138       5.280787769893e-10       1.481924227634e-13      -5.841579743751e-12       0.000000000000e+00       4.169241229892e-12       7.390822271114e-13      -4.684169982767e-15 
  139       5.326472878085e-10       1.482824118363e-13      -5.880964512502e-12       0.000000000000e+00       4.085309783308e-12       7.277689519980e-13      -4.620057254621e-15 
  140       5.372060080236e-10       1.483068709703e-13      -5.917748128217e-12       0.000000000000e+00       4.003632896763e-12       7.167055282430e-13      -4.556368342874e-15 
  141       5.417534634679e-10       1.482659119384e-13      -5.951872071135e-12       0.000000000000e+00       3.924084160125e-12       7.058752999483e-13      -4.492962413922e-15 
  142       5.462881066734e-10       1.481597285470e-13      -5.983278771658e-12       0.000000000000e+00       3.846521621584e-12       6.952595804998e-13      -4.429686143087e-15 
  143       5.508083153245e-10       1.479885983136e-13      -6.011911647494e-12       0.000000000000e+00       3.770787450089e-12       6.848376081823e-13      -4.366373454734e-15 
  144       5.553125207979e-10       1.477528965152e-13      -6.037715625623e-12       0.000000000000e+00       3.696741020932e-12       6.745910607551e-13      -4.302881467291e-15 
  145       5.597996113290e-10       1.474531363557e-13      -6.060638687796e-12       0.000000000000e+00       3.624362561276e-12       6.645181944973e-13      -4.239202870802e-15 
  146       5.642685658376e-10       1.470899359653e-13      -6.080630548714e-12       0.000000000000e+00       3.553659128569e-12       6.546210211987e-13      -4.175364185855e-15 
  147       5.687183266186e-10       1.466640081172e-13      -6.097642224462e-12       0.000000000000e+00       3.484631960761e-12       6.449008563446e-13      -4.111390502184e-15 
  148       5.731477985429e-10       1.461761619762e-13      -6.111626072431e-12       0.000000000000e+00       3.417276330831e-12       6.353583009318e-13      -4.047305426861e-15 
  149       5.775558482587e-10       1.456273048464e-13      -6.122535831249e-12       0.000000000000e+00       3.351581401314e-12       6.259932232845e-13      -3.983131032498e-15 
  150       5.819413033925e-10       1.450184439201e-13      -6.130326660708e-12       0.000000000000e+00       3.287530078835e-12       6.168047408715e-13      -3.918887805443e-15 
  151       5.863029517504e-10       1.443506880258e-13      -6.134955181693e-12       0.000000000000e+00       3.225098868635e-12       6.077912021218e-13      -3.854594593979e-15 
  152       5.906395405188e-10       1.436252493766e-13      -6.136379516105e-12       0.000000000000e+00       3.164257729099e-12       5.989501682409e-13      -3.790268556521e-15 
  153       5.949497754658e-10       1.428434453183e-13      -6.134559326796e-12       0.000000000000e+00       3.104969926291e-12       5.902783950277e-13      -3.725925109814e-15 
  154       5.992323201424e-10       1.420067000781e-13      -6.129455857491e-12       0.000000000000e+00       3.047191888480e-12       5.817718146899e-13      -3.661577877134e-15 
  155       6.034857950832e-10       1.411165465126e-13      -6.121031972718e-12       0.000000000000e+00       2.990873060668e-12       5.734255176613e-13      -3.597238636480e-15 
  156       6.077087770078e-10       1.401746278561e-13      -6.109252197735e-12       0.000000000000e+00       2.935955759121e-12       5.652337344172e-13      -3.532917268778e-15 
  157       6.118997980218e-10       1.391826994690e-13      -6.094082758458e-12       0.000000000000e+00       2.882375025901e-12       5.571898172913e-13      -3.468621706074e-15 
  158       6.160573448180e-10       1.381426305863e-13      -6.075491621389e-12       0.000000000000e+00       2.830058483391e-12       5.492862222917e-13      -3.404357879735e-15 
  159       6.201798578772e-10       1.370564060655e-13      -6.053448533545e-12       0.000000000000e+00       2.778926188826e-12       5.415144909172e-13      -3.340129668648e-15 
  160       6.242657306698e-10       1.359261281352e-13      -6.027925062382e-12       0.000000000000e+00       2.728890488825e-12       5.338652319739e-13      -3.275938847414e-15 
  161       6.283134203161e-10       1.347539700733e-13      -5.998894505488e-12       0.000000000000e+00       2.679873975578e-12       5.263303329899e-13      -3.211792033889e-15 
  162       6.323217922447e-10       1.335420289682e-13      -5.966331526848e-12       0.000000000000e+00       2.631865445292e-12       5.189098524027e-13      -3.147722330987e-15 
  163       6.362898046282e-10       1.322924632178e-13      -5.930212564570e-12       0.000000000000e+00       2.584868633322e-12       5.116057049524e-13      -3.083769508627e-15 
  164       6.402163993814e-10       1.310075409429e-13      -5.890515997248e-12       0.000000000000e+00       2.538884495885e-12       5.044194790374e-13      -3.019973157082e-15 
  165       6.441005018748e-10       1.296896415149e-13      -5.847222183288e-12       0.000000000000e+00       2.493911147881e-12       4.973524287894e-13      -2.956372667376e-15 
  166       6.479410206485e-10       1.283412570825e-13      -5.800313500237e-12       0.000000000000e+00       2.449943800699e-12       4.904054661476e-13      -2.893007211687e-15 
