# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 10000, i.e. number of multipoles equal to 9999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  156       6.084842720301e-10       1.413176241832e-13      -6.096103154854e-12       1.086841592094e-15       2.961631873635e-12       5.660081544522e-13      -3.535108860928e-15 
  157       6.126668465793e-10       1.403486599569e-13      -6.080520865537e-12       1.102080032694e-15       2.907973858771e-12       5.580093804699e-13      -3.470765518237e-15 
  158       6.168156146505e-10       1.393322365819e-13      -6.061517408922e-12       1.117452578050e-15       2.855578013957e-12       5.501464895371e-13      -3.406454809005e-15 
  159       6.209290194004e-10       1.382703568903e-13      -6.039063018898e-12       1.132959449257e-15       2.804364543240e-12       5.424100231891e-13      -3.342180972410e-15 
  160       6.250054572293e-10       1.371651413494e-13      -6.013129766047e-12       1.148600845297e-15       2.754245943443e-12       5.347895472647e-13      -3.277946158596e-15 
  161       6.290433881458e-10       1.360187804770e-13      -5.983691450224e-12       1.164376930421e-15       2.705144946463e-12       5.272761001887e-13      -3.213757287116e-15 
  162       6.330416795007e-10       1.348333836875e-13      -5.950723183387e-12       1.180287795972e-15       2.657050434651e-12       5.198698206283e-13      -3.149647412124e-15 
  163       6.369992912717e-10       1.336111203608e-13      -5.914201846387e-12       1.196333494336e-15       2.609966215189e-12       5.125729615519e-13      -3.085656156775e-15 
  164       6.409151673549e-10       1.323542694842e-13      -5.874106272322e-12       1.212514050333e-15       2.563893315315e-12       5.053874763936e-13      -3.021822953496e-15 
  165       6.447882352810e-10       1.310652211753e-13      -5.830417285981e-12       1.228829460722e-15       2.518829920073e-12       4.983150115882e-13      -2.958187024197e-15 
