# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 10500, i.e. number of multipoles equal to 10499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  129       4.873236882263e-10       1.446325502927e-13      -5.386807682976e-12       0.000000000000e+00       5.066114333264e-12       8.537297948209e-13      -5.300934201997e-15 
  130       4.919311179354e-10       1.453054665013e-13      -5.446904875609e-12       0.000000000000e+00       4.958643368198e-12       8.397845711252e-13      -5.228540946967e-15 
  131       4.965389730428e-10       1.459151831052e-13      -5.504961723162e-12       0.000000000000e+00       4.853913501950e-12       8.261479806537e-13      -5.157325298903e-15 
  132       5.011463687806e-10       1.464611483872e-13      -5.560912747673e-12       0.000000000000e+00       4.751923187630e-12       8.128202567570e-13      -5.087246769409e-15 
  133       5.057523609742e-10       1.469428776541e-13      -5.614693087940e-12       0.000000000000e+00       4.652658391929e-12       7.998000555689e-13      -5.018254679427e-15 
  134       5.103559444958e-10       1.473599549152e-13      -5.666238536708e-12       0.000000000000e+00       4.556092257880e-12       7.870844127519e-13      -4.950287898531e-15 
  135       5.149560517167e-10       1.477120345622e-13      -5.715485577851e-12       0.000000000000e+00       4.462184767611e-12       7.746687002425e-13      -4.883274584212e-15 
  136       5.195515509600e-10       1.479988430483e-13      -5.762371423572e-12       0.000000000000e+00       4.370882405106e-12       7.625465829974e-13      -4.817131921172e-15 
  137       5.241412449535e-10       1.482201805673e-13      -5.806834051581e-12       0.000000000000e+00       4.282117818965e-12       7.507099757384e-13      -4.751765860608e-15 
  138       5.287238692822e-10       1.483759227335e-13      -5.848812242292e-12       0.000000000000e+00       4.195809485156e-12       7.391489996986e-13      -4.687070859505e-15 
  139       5.332980908409e-10       1.484660222606e-13      -5.888245616005e-12       0.000000000000e+00       4.111861369779e-12       7.278519393674e-13      -4.622929619922e-15 
  140       5.378625062874e-10       1.484905106409e-13      -5.925074670100e-12       0.000000000000e+00       4.030162591818e-12       7.168051992366e-13      -4.559212828286e-15 
  141       5.424156404946e-10       1.484494998250e-13      -5.959240816223e-12       0.000000000000e+00       3.950587085904e-12       7.059932605456e-13      -4.495778894674e-15 
  142       5.469559450035e-10       1.483431839011e-13      -5.990686417477e-12       0.000000000000e+00       3.872993265069e-12       6.953986380273e-13      -4.432473692108e-15 
  143       5.514817964758e-10       1.481718407738e-13      -6.019354825607e-12       0.000000000000e+00       3.797223683507e-12       6.850018366532e-13      -4.369130295841e-15 
  144       5.559916252292e-10       1.479358462229e-13      -6.045190902113e-12       0.000000000000e+00       3.723138068713e-12       6.747855607802e-13      -4.305605110811e-15 
  145       5.604843183906e-10       1.476357140947e-13      -6.068142560972e-12       0.000000000000e+00       3.650716800100e-12       6.647479005853e-13      -4.241890818536e-15 
  146       5.649588537319e-10       1.472720632834e-13      -6.088159449407e-12       0.000000000000e+00       3.579967038401e-12       6.548903694642e-13      -4.178014121508e-15 
  147       5.694141723639e-10       1.468456074433e-13      -6.105192517242e-12       0.000000000000e+00       3.510890128156e-12       6.452137497149e-13      -4.114000303771e-15 
