# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  140       5.374176238569e-10       1.489182547000e-13      -5.903856452629e-12       7.966287184239e-16       4.003373270223e-12       7.167060764340e-13      -4.556368126030e-15 
  141       5.419567132508e-10       1.488907673970e-13      -5.937575320546e-12       8.088603863308e-16       3.923826330562e-12       7.058757793102e-13      -4.492962104835e-15 
  142       5.464826770159e-10       1.487985532363e-13      -5.968574926219e-12       8.212126260993e-16       3.846265564391e-12       6.952599975675e-13      -4.429685759381e-15 
  143       5.509938901788e-10       1.486419085436e-13      -5.996799044421e-12       8.336863028141e-16       3.770533142835e-12       6.848379690955e-13      -4.366373013636e-15 
  144       5.554887820205e-10       1.484212267707e-13      -6.022192965815e-12       8.462822321435e-16       3.696488443079e-12       6.745913712578e-13      -4.302880985501e-15 
  145       5.599662407993e-10       1.481370353321e-13      -6.044705019245e-12       8.590010070338e-16       3.624111692108e-12       6.645184600515e-13      -4.239202364152e-15 
  146       5.644252461766e-10       1.477899656138e-13      -6.064285271186e-12       8.718431537503e-16       3.553409946755e-12       6.546212469944e-13      -4.175363669163e-15 
  147       5.688647414259e-10       1.473807437318e-13      -6.080885101640e-12       8.848091856629e-16       3.484384444477e-12       6.449010472737e-13      -4.111389989164e-15 
  148       5.732836326383e-10       1.469101922776e-13      -6.094457244201e-12       8.978996028735e-16       3.417030457888e-12       6.353584615616e-13      -4.047304930044e-15 
  149       5.776807879277e-10       1.463792320661e-13      -6.104955826143e-12       9.111148918440e-16       3.351337149296e-12       6.259933578315e-13      -3.983130563141e-15 
  150       5.820550366355e-10       1.457888838814e-13      -6.112336408485e-12       9.244555250235e-16       3.287287425230e-12       6.168048531731e-13      -3.918887373442e-15 
  151       5.864051685363e-10       1.451402702238e-13      -6.116556026076e-12       9.379219604764e-16       3.224857790977e-12       6.077912956089e-13      -3.854594207777e-15 
