# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 10000, i.e. number of multipoles equal to 9999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  152       5.912504420803e-10       1.446826912954e-13      -6.124880026206e-12       1.027079177421e-15       3.190164589184e-12       6.007069690264e-13      -3.792891030422e-15 
  153       5.955563148865e-10       1.439213015493e-13      -6.122649520075e-12       1.041781994528e-15       3.130809455582e-12       5.921161354185e-13      -3.728420038983e-15 
  154       5.998341120882e-10       1.431055834451e-13      -6.117134462263e-12       1.056617808959e-15       3.072961531253e-12       5.836903835474e-13      -3.663972452139e-15 
  155       6.040824565293e-10       1.422370865969e-13      -6.108298141891e-12       1.071586925913e-15       3.016570393370e-12       5.754230937091e-13      -3.599556589234e-15 
  156       6.082999276922e-10       1.413174712455e-13      -6.096105524340e-12       1.086689630215e-15       2.961578493677e-12       5.673066998914e-13      -3.535178649097e-15 
  157       6.124850609071e-10       1.403485100073e-13      -6.080523291381e-12       1.101926185883e-15       2.907921013021e-12       5.593326702215e-13      -3.470842654409e-15 
  158       6.166363465612e-10       1.393320896243e-13      -6.061519881296e-12       1.117296835691e-15       2.855525715891e-12       5.514914874121e-13      -3.406550396067e-15 
  159       6.207522293082e-10       1.382702127134e-13      -6.039065529003e-12       1.132801800732e-15       2.804312804951e-12       5.437726292084e-13      -3.342301377553e-15 
  160       6.248311072774e-10       1.371649995158e-13      -6.013132306179e-12       1.148441279982e-15       2.754194775573e-12       5.361645488348e-13      -3.278092759297e-15 
  161       6.288714420120e-10       1.360186403572e-13      -5.983694013641e-12       1.164215437675e-15       2.705094358165e-12       5.286573749299e-13      -3.213927135797e-15 
